file,name,aliases,title
man/eye_stream_fidelity_audit.Rd,eye_stream_fidelity_audit,eye_stream_fidelity_audit,Audit preservation of monocular/binocular stream semantics
man/eye_targets_manifest.Rd,eye_targets_manifest,eye_targets_manifest,Create a targets-compatible dependency manifest
man/eyeprocess-adapters.Rd,eyeprocess-adapters,eye_mapping|print.eye_mapping|validate_eye_mapping|infer_eye_mapping|register_eye_adapter|unregister_eye_adapter|supported_eye_formats|detect_eye_format|print.eye_format_detection|read_eye_export|read_eye_folder|combine_eye_datasets|remap_recording_ids,Mappings and adapter registry
man/eyeprocess-class.Rd,eyeprocess-class,new_eye_dataset|is_eye_dataset|as_eye_dataset|as_eye_dataset.eye_dataset|as_eye_dataset.data.frame|as_eye_dataset.default|print.eye_dataset|summary.eye_dataset|print.summary.eye_dataset|validate_eye_dataset|print.eye_validation|get_eye_table|set_eye_table|append_eye_table|add_provenance|provenance_manifest|compact_eye_dataset,Create and manage eyeprocess datasets
man/eyeprocess-coordinates-time.Rd,eyeprocess-coordinates-time,register_coordinate_space|coordinate_space|convert_xy|convert_coordinates|audit_coordinate_spaces|estimate_sampling_rate|normalize_timebase|audit_timebase|align_clock|estimate_clock_transform|print.eye_clock_transform|apply_clock_transform|synchronize_eye_biometrics|audit_clock_sync,Coordinate and timebase management
man/eyeprocess-experimental.Rd,eyeprocess-experimental,process_irt_spec|print.process_irt_spec|fit_process_irt|fit_gaze_informed_irt|fit_pupil_informed_irt|fit_multimodal_irt|process_irt_diagnostics|functional_pupil_features|fit_strategy_mixture|print.eye_strategy_mixture|estimate_ez_diffusion|fit_gaze_weighted_choice|model_missing_process|sensitivity_missing_process|print.eye_missing_sensitivity,Experimental psychometric process models
man/eyeprocess-export-report.Rd,eyeprocess-export-report,write_eye_dataset|read_eye_dataset|export_canonical|import_canonical|write_provenance|report_eye_dataset|report_processirt|as_eye_dataset.gp3_recording|as_eye_dataset.gp3_analysis|as_eye_dataset.gp3_data|as_eye_dataset.gpbiometrics_data|as_eye_biometrics|as_eye_biometrics.eye_dataset|as_eye_biometrics.data.frame,"Export, reporting, and package bridges"
man/eyeprocess-features.Rd,eyeprocess-features,feature_spec|print.eye_feature_spec|trial_table|summarize_fixations|scanpath_sequence|transition_matrix|gaze_entropy|transition_entropy|derive_gaze_features|derive_pupil_features|derive_rt_features|derive_biometric_features|derive_all_features|features_wide|feature_dictionary,"Derive gaze, pupil, response-time, and biometric features"
man/eyeprocess-format-validation.Rd,eyeprocess-format-validation,format_validation_spec|eye_format_profiles|format_compatibility_matrix|inspect_eye_source|schema_coverage|schema_coverage_summary|source_preservation_audit|fingerprint_eye_dataset|compare_eye_datasets|roundtrip_eye_dataset|validate_eye_source|validation_manifest|write_validation_manifest|read_validation_manifest|discover_validation_cases|init_validation_corpus|validate_eye_corpus|anonymize_eye_dataset|write_format_validation_report|create_validation_bundle|validate_tobii_export|validate_pupillabs_export|validate_eyelink_export|validate_smi_export|validate_generic_export|print.eye_format_validation_spec|print.eye_roundtrip_validation|print.eye_format_validation|summary.eye_format_validation|plot.eye_format_validation|print.eye_corpus_validation|plot.eye_corpus_validation,Validate real eye-tracking exports and compatibility corpora
man/eyeprocess-import-gazepoint.Rd,eyeprocess-import-gazepoint,is_gazepoint_export|gp_identify_export_type|gp_profile_export|gp_list_export_fields|gp_validate_export|read_gazepoint|read_gazepoint_gaze|read_gazepoint_biometrics|read_gazepoint_fixations|read_gazepoint_events|read_gazepoint_combined|read_gazepoint_folder|gp_pair_exports|gp_match_recordings|gp_match_biometrics|gp_audit_file_pairs|read_gazepoint_aoi_statistics|read_gazepoint_summary|gp_parse_user_events|gp_parse_media_events|gp_reconstruct_trials|gp_reconstruct_stimuli|gp_align_media_ids|gp_parse_markers|gp_check_sampling_rate|gp_check_validity_fields|gp_check_fixation_ids|gp_check_media_timing|gp_check_pupil_channels|gp_check_biometrics_sync,Import Gazepoint and Gazepoint Biometrics exports
man/eyeprocess-import-generic.Rd,eyeprocess-import-generic,read_eye_generic,Import generic delimited eye-tracking data
man/eyeprocess-import-vendors.Rd,eyeprocess-import-vendors,is_tobii_export|read_tobii|is_pupil_labs_export|pupil_labs_format|read_pupillabs|read_pupil_neon|read_pupil_core|is_eyelink_export|read_eyelink_asc|read_eyelink_report|read_eyelink_edf|is_smi_export|read_smi|read_smi_raw_export|read_smi_event_export|read_smi_aoi_export,"Import Tobii, Pupil Labs, EyeLink, and SMI exports"
man/eyeprocess-models.Rd,eyeprocess-models,response_matrix|response_time_matrix|align_response_matrices|model_data|print.eyeprocess_model|summary.eyeprocess_model|print.summary.eyeprocess_model|fit_irt|fit_explanatory_irt|fit_accuracy_rt|print.eye_two_stage_rt|fit_dif|fit_shared_process_factor|item_parameters|person_scores|model_fit_statistics|predict.eyeprocess_model|check_local_dependence|fit_joint_process_model|fit_dynamic_aoi_model|print.eye_dynamic_aoi,Psychometric and process-data models
man/eyeprocess-package.Rd,eyeprocess-package,eyeprocess|eyeprocess-package,eyeprocess: Harmonize Eye-Tracking and Psychometric Process Data
man/eyeprocess-plots.Rd,eyeprocess-plots,plot.eye_dataset|plot_eye_overview|plot_eye_trace|plot_fixations|plot_scanpath|plot_gaze_heatmap|plot_aoi_dwell|plot_transition_matrix|plot_pupil_timeseries|plot_biometrics|plot_signal_quality|plot_sampling_rate|plot_missingness|plot_trial_timeline|plot_feature_distribution|plot_feature_correlation|plot_coordinate_spaces|plot_clock_alignment|plot_item_difficulty|plot_model_diagnostics,Visualize eye-tracking and multimodal process data
man/eyeprocess-preprocessing.Rd,eyeprocess-preprocessing,preprocess_spec|print.eye_preprocess_spec|rolling_apply|filter_gaze|flag_gaze_outliers|gaze_velocity|interpolate_pupil|filter_pupil|baseline_pupil|pupil_deconvolve|detect_blinks|detect_fixations_ivt|detect_fixations_idt|detect_saccades|preprocess_eye,Gaze and pupil preprocessing
man/eyeprocess-quality.Rd,eyeprocess-quality,store_quality|audit_sampling_rate|audit_signal_quality|audit_pupil_quality|audit_episodes|audit_event_order|audit_trial_coverage|audit_aois|audit_missingness|check_process_leakage|check_feature_level|interpretive_warnings|analysis_readiness|print.eye_readiness|compare_preprocessing|compare_aoi_definitions|sensitivity_process|print.eye_sensitivity,"Quality control, sensitivity, and governance"
man/eyeprocess-schema.Rd,eyeprocess-schema,eye_schema|schema_table|empty_eye_table|standardize_eye_table|validate_eye_table|canonical_table_names|new_coordinate_space,Canonical schemas and coordinate spaces
man/eyeprocess-simulation.Rd,eyeprocess-simulation,simulate_eye_dataset|simulate_process_irt|parameter_recovery|summary.eye_parameter_recovery|plot.eye_parameter_recovery|power_process_simulation,Simulate and validate eyeprocess workflows
man/eyeprocess-trials-aoi.Rd,eyeprocess-trials-aoi,build_trials|build_stimulus_intervals|assign_trials|add_responses|build_item_responses|new_aoi|print.eye_aoi|register_aois|assign_aois|build_aoi_visits,"Trials, responses, stimuli, and areas of interest"
man/eyeprocess_api_version.Rd,eyeprocess_api_version,eyeprocess_api_version,Return the public eyeprocess API version
man/eyeprocess_benchmark_study.Rd,eyeprocess_benchmark_study,eyeprocess_benchmark_study,Locate the bundled public benchmark study
man/eyeprocess_cdm_attribute_profiles.Rd,eyeprocess_cdm_attribute_profiles,eyeprocess_cdm_attribute_profiles,Enumerate latent attribute profiles
man/eyeprocess_cdm_classification_uncertainty.Rd,eyeprocess_cdm_classification_uncertainty,eyeprocess_cdm_classification_uncertainty,Summarise CDM classification uncertainty from profile probabilities
man/eyeprocess_cdm_dina_ideal_response.Rd,eyeprocess_cdm_dina_ideal_response,eyeprocess_cdm_dina_ideal_response,Compute deterministic DINA ideal responses from a Q-matrix
man/eyeprocess_cdm_dina_probability.Rd,eyeprocess_cdm_dina_probability,eyeprocess_cdm_dina_probability,DINA response probabilities from slip and guess parameters
man/eyeprocess_cdm_qmatrix_audit.Rd,eyeprocess_cdm_qmatrix_audit,eyeprocess_cdm_qmatrix_audit,Audit a cognitive-diagnosis Q-matrix
man/eyeprocess_deprecation.Rd,eyeprocess_deprecation,eyeprocess_deprecation,Declare a deprecation in a structured form
man/eyeprocess_irt_2pl_probability.Rd,eyeprocess_irt_2pl_probability,eyeprocess_irt_2pl_probability,2PL item-response probability
man/eyeprocess_irt_3pl_probability.Rd,eyeprocess_irt_3pl_probability,eyeprocess_irt_3pl_probability,3PL item-response probability
man/eyeprocess_irt_4pl_probability.Rd,eyeprocess_irt_4pl_probability,eyeprocess_irt_4pl_probability,4PL item-response probability
man/eyeprocess_irt_adaptive_trace.Rd,eyeprocess_irt_adaptive_trace,eyeprocess_irt_adaptive_trace,Create an auditable adaptive-testing trace
man/eyeprocess_irt_anchor_audit.Rd,eyeprocess_irt_anchor_audit,eyeprocess_irt_anchor_audit,Audit candidate anchor items using supplied DIF evidence
man/eyeprocess_irt_anchor_purification.Rd,eyeprocess_irt_anchor_purification,eyeprocess_irt_anchor_purification,Iteratively remove anchors exceeding a supplied effect threshold
man/eyeprocess_irt_apply_link.Rd,eyeprocess_irt_apply_link,eyeprocess_irt_apply_link,Apply linear IRT scale-linking coefficients
man/eyeprocess_irt_bank_coverage.Rd,eyeprocess_irt_bank_coverage,eyeprocess_irt_bank_coverage,Audit item-bank information coverage across a theta region
man/eyeprocess_irt_category_function_audit.Rd,eyeprocess_irt_category_function_audit,eyeprocess_irt_category_function_audit,Audit category probability functions
man/eyeprocess_irt_classification_precision.Rd,eyeprocess_irt_classification_precision,eyeprocess_irt_classification_precision,Summarise decision precision at one or more theta cut scores
man/eyeprocess_irt_conditional_sem.Rd,eyeprocess_irt_conditional_sem,eyeprocess_irt_conditional_sem,Conditional standard error from information
man/eyeprocess_irt_content_balance_audit.Rd,eyeprocess_irt_content_balance_audit,eyeprocess_irt_content_balance_audit,Audit content balance in an administered adaptive form
man/eyeprocess_irt_device_drift.Rd,eyeprocess_irt_device_drift,eyeprocess_irt_device_drift,Summarise parameter drift across acquisition devices
man/eyeprocess_irt_dif_effect_curve.Rd,eyeprocess_irt_dif_effect_curve,eyeprocess_irt_dif_effect_curve,Differential item functioning effect curve from two parameter sets
man/eyeprocess_irt_dtf_curve.Rd,eyeprocess_irt_dtf_curve,eyeprocess_irt_dtf_curve,Differential test functioning effect curve
man/eyeprocess_irt_eap_score.Rd,eyeprocess_irt_eap_score,eyeprocess_irt_eap_score,EAP score for dichotomous IRT item parameters
man/eyeprocess_irt_engine_evidence_table.Rd,eyeprocess_irt_engine_evidence_table,eyeprocess_irt_engine_evidence_table,Build an external-engine capability and availability table
man/eyeprocess_irt_engine_registry.Rd,eyeprocess_irt_engine_registry,eyeprocess_irt_engine_registry,Registry of specialized external IRT engines
man/eyeprocess_irt_engine_status.Rd,eyeprocess_irt_engine_status,eyeprocess_irt_engine_status,Query an external IRT engine
man/eyeprocess_irt_expected_score.Rd,eyeprocess_irt_expected_score,eyeprocess_irt_expected_score,Expected item score
man/eyeprocess_irt_exposure_summary.Rd,eyeprocess_irt_exposure_summary,eyeprocess_irt_exposure_summary,Summarise item exposure rates
man/eyeprocess_irt_extreme_score_audit.Rd,eyeprocess_irt_extreme_score_audit,eyeprocess_irt_extreme_score_audit,Audit extreme response scores without assigning behavioral labels
man/eyeprocess_irt_fit_dashboard.Rd,eyeprocess_irt_fit_dashboard,eyeprocess_irt_fit_dashboard,Build an integrated IRT diagnostic dashboard object
man/eyeprocess_irt_functioning_effect_summary.Rd,eyeprocess_irt_functioning_effect_summary,eyeprocess_irt_functioning_effect_summary,Summarise DIF/DTF curve magnitude
man/eyeprocess_irt_gpcm_probability.Rd,eyeprocess_irt_gpcm_probability,eyeprocess_irt_gpcm_probability,Generalized partial-credit category probabilities
man/eyeprocess_irt_grm_probability.Rd,eyeprocess_irt_grm_probability,eyeprocess_irt_grm_probability,Graded-response category probabilities
man/eyeprocess_irt_haebara_link.Rd,eyeprocess_irt_haebara_link,eyeprocess_irt_haebara_link,Haebara item-characteristic-curve linking
man/eyeprocess_irt_identification_audit.Rd,eyeprocess_irt_identification_audit,eyeprocess_irt_identification_audit,Audit IRT scale/location identification
man/eyeprocess_irt_infit_outfit.Rd,eyeprocess_irt_infit_outfit,eyeprocess_irt_infit_outfit,Compute residual-based Infit and Outfit summaries
man/eyeprocess_irt_information_area.Rd,eyeprocess_irt_information_area,eyeprocess_irt_information_area,Area under an information curve
man/eyeprocess_irt_information_gain.Rd,eyeprocess_irt_information_gain,eyeprocess_irt_information_gain,Information gain between two conditional standard errors
man/eyeprocess_irt_information_targeting.Rd,eyeprocess_irt_information_targeting,eyeprocess_irt_information_targeting,Audit how well item information targets a theta distribution
man/eyeprocess_irt_invariance_evidence.Rd,eyeprocess_irt_invariance_evidence,eyeprocess_irt_invariance_evidence,Combine invariance evidence without converting it to a binary validity claim
man/eyeprocess_irt_item_bank.Rd,eyeprocess_irt_item_bank,eyeprocess_irt_item_bank,Item bank object for adaptive design
man/eyeprocess_irt_item_fit_residuals.Rd,eyeprocess_irt_item_fit_residuals,eyeprocess_irt_item_fit_residuals,Compute item residual fit summaries from observed and predicted probabilities
man/eyeprocess_irt_item_information.Rd,eyeprocess_irt_item_information,eyeprocess_irt_item_information,Compute item information for transparent IRT families
man/eyeprocess_irt_item_selection.Rd,eyeprocess_irt_item_selection,eyeprocess_irt_item_selection,Select the most informative eligible item at a theta estimate
man/eyeprocess_irt_latent_regression_design.Rd,eyeprocess_irt_latent_regression_design,eyeprocess_irt_latent_regression_design,Build a latent-regression design matrix with explicit centering metadata
man/eyeprocess_irt_link_stability.Rd,eyeprocess_irt_link_stability,eyeprocess_irt_link_stability,Compare linking estimates across anchor subsets
man/eyeprocess_irt_local_dependence_pairs.Rd,eyeprocess_irt_local_dependence_pairs,eyeprocess_irt_local_dependence_pairs,Extract high residual-dependence item pairs
man/eyeprocess_irt_map_score.Rd,eyeprocess_irt_map_score,eyeprocess_irt_map_score,MAP score for dichotomous IRT item parameters
man/eyeprocess_irt_marginal_reliability.Rd,eyeprocess_irt_marginal_reliability,eyeprocess_irt_marginal_reliability,Marginal reliability from latent-score variance and conditional error variance
man/eyeprocess_irt_mean_mean_link.Rd,eyeprocess_irt_mean_mean_link,eyeprocess_irt_mean_mean_link,Mean-mean IRT linking coefficients
man/eyeprocess_irt_mean_sigma_link.Rd,eyeprocess_irt_mean_sigma_link,eyeprocess_irt_mean_sigma_link,Mean-sigma IRT linking coefficients
man/eyeprocess_irt_measurement_precision_profile.Rd,eyeprocess_irt_measurement_precision_profile,eyeprocess_irt_measurement_precision_profile,Summarise measurement precision across a theta region
man/eyeprocess_irt_missing_by_design_audit.Rd,eyeprocess_irt_missing_by_design_audit,eyeprocess_irt_missing_by_design_audit,Audit missing-by-design structure in an IRT response matrix
man/eyeprocess_irt_misspecification_metrics.Rd,eyeprocess_irt_misspecification_metrics,eyeprocess_irt_misspecification_metrics,Compare recovery under reference and misspecified scenarios
man/eyeprocess_irt_misspecification_suite.Rd,eyeprocess_irt_misspecification_suite,eyeprocess_irt_misspecification_suite,Create a model-misspecification suite
man/eyeprocess_irt_mle_score.Rd,eyeprocess_irt_mle_score,eyeprocess_irt_mle_score,Bounded ML score for dichotomous IRT item parameters
man/eyeprocess_irt_model_card.Rd,eyeprocess_irt_model_card,eyeprocess_irt_model_card,Create a governed IRT model card
man/eyeprocess_irt_model_card_audit.Rd,eyeprocess_irt_model_card_audit,eyeprocess_irt_model_card_audit,Audit completeness of an IRT model card
man/eyeprocess_irt_model_spec.Rd,eyeprocess_irt_model_spec,eyeprocess_irt_model_spec,Declare an eyeprocess IRT model specification
man/eyeprocess_irt_monotonicity_audit.Rd,eyeprocess_irt_monotonicity_audit,eyeprocess_irt_monotonicity_audit,Audit monotonicity of an item response curve
man/eyeprocess_irt_nominal_probability.Rd,eyeprocess_irt_nominal_probability,eyeprocess_irt_nominal_probability,Nominal-response category probabilities
man/eyeprocess_irt_parameter_plausibility_audit.Rd,eyeprocess_irt_parameter_plausibility_audit,eyeprocess_irt_parameter_plausibility_audit,Audit basic plausibility of dichotomous item parameters
man/eyeprocess_irt_person_fit_lz.Rd,eyeprocess_irt_person_fit_lz,eyeprocess_irt_person_fit_lz,Standardized log-likelihood person-fit diagnostic
man/eyeprocess_irt_person_fit_residuals.Rd,eyeprocess_irt_person_fit_residuals,eyeprocess_irt_person_fit_residuals,Compute person residual fit summaries
man/eyeprocess_irt_plausible_values.Rd,eyeprocess_irt_plausible_values,eyeprocess_irt_plausible_values,Draw plausible values from a discrete posterior grid
man/eyeprocess_irt_ppc_discrepancy.Rd,eyeprocess_irt_ppc_discrepancy,eyeprocess_irt_ppc_discrepancy,Compare observed and replicated IRT discrepancy statistics
man/eyeprocess_irt_precision_evidence_table.Rd,eyeprocess_irt_precision_evidence_table,eyeprocess_irt_precision_evidence_table,Build a paper-ready IRT information/precision table
man/eyeprocess_irt_prior_sensitivity_grid.Rd,eyeprocess_irt_prior_sensitivity_grid,eyeprocess_irt_prior_sensitivity_grid,Construct a prior-sensitivity grid for Bayesian IRT analyses
man/eyeprocess_irt_prior_sensitivity_summary.Rd,eyeprocess_irt_prior_sensitivity_summary,eyeprocess_irt_prior_sensitivity_summary,Summarise sensitivity of an estimand across declared prior specifications
man/eyeprocess_irt_prior_spec.Rd,eyeprocess_irt_prior_spec,eyeprocess_irt_prior_spec,Declare prior families for Bayesian IRT engine adapters
man/eyeprocess_irt_process_alignment.Rd,eyeprocess_irt_process_alignment,eyeprocess_irt_process_alignment,Align item parameters with process-channel summaries
man/eyeprocess_irt_process_aware_selection_penalty.Rd,eyeprocess_irt_process_aware_selection_penalty,eyeprocess_irt_process_aware_selection_penalty,Process-aware selection penalty without mental-state inference
man/eyeprocess_irt_process_dif_concordance.Rd,eyeprocess_irt_process_dif_concordance,eyeprocess_irt_process_dif_concordance,Compare psychometric DIF effect sizes with process-channel contrasts
man/eyeprocess_irt_q3.Rd,eyeprocess_irt_q3,eyeprocess_irt_q3,Compute Yen-style Q3 residual correlations
man/eyeprocess_irt_recovery_design.Rd,eyeprocess_irt_recovery_design,eyeprocess_irt_recovery_design,Create an IRT recovery design
man/eyeprocess_irt_recovery_failures.Rd,eyeprocess_irt_recovery_failures,eyeprocess_irt_recovery_failures,Summarise recovery failure rates
man/eyeprocess_irt_recovery_summary.Rd,eyeprocess_irt_recovery_summary,eyeprocess_irt_recovery_summary,Summarise IRT parameter recovery
man/eyeprocess_irt_sbc_ranks.Rd,eyeprocess_irt_sbc_ranks,eyeprocess_irt_sbc_ranks,Construct SBC ranks from scalar truths and posterior draws
man/eyeprocess_irt_sbc_summary.Rd,eyeprocess_irt_sbc_summary,eyeprocess_irt_sbc_summary,Summarise IRT SBC ranks with the package SBC diagnostics
man/eyeprocess_irt_score_table.Rd,eyeprocess_irt_score_table,eyeprocess_irt_score_table,"Score a response matrix with EAP, MAP, or ML"
man/eyeprocess_irt_score_uncertainty.Rd,eyeprocess_irt_score_uncertainty,eyeprocess_irt_score_uncertainty,Summarise score uncertainty
man/eyeprocess_irt_session_drift.Rd,eyeprocess_irt_session_drift,eyeprocess_irt_session_drift,Summarise item-parameter drift over sessions
man/eyeprocess_irt_sparse_design_audit.Rd,eyeprocess_irt_sparse_design_audit,eyeprocess_irt_sparse_design_audit,Audit sparse person-item response coverage
man/eyeprocess_irt_stocking_lord_link.Rd,eyeprocess_irt_stocking_lord_link,eyeprocess_irt_stocking_lord_link,Stocking-Lord characteristic-curve linking
man/eyeprocess_irt_stopping_rule.Rd,eyeprocess_irt_stopping_rule,eyeprocess_irt_stopping_rule,Evaluate a simple adaptive stopping rule
man/eyeprocess_irt_targeting_gap.Rd,eyeprocess_irt_targeting_gap,eyeprocess_irt_targeting_gap,Compare an examinee distribution with item-bank targeting
man/eyeprocess_irt_test_characteristic_curve.Rd,eyeprocess_irt_test_characteristic_curve,eyeprocess_irt_test_characteristic_curve,Test characteristic curve for dichotomous item parameters
man/eyeprocess_irt_test_information.Rd,eyeprocess_irt_test_information,eyeprocess_irt_test_information,Compute a test information curve from item parameters
man/eyeprocess_irt_testlet_audit.Rd,eyeprocess_irt_testlet_audit,eyeprocess_irt_testlet_audit,Audit testlet sizes and singleton structures
man/eyeprocess_irt_testlet_spec.Rd,eyeprocess_irt_testlet_spec,eyeprocess_irt_testlet_spec,Declare a testlet structure for bifactor/two-tier IRT engines
man/eyeprocess_irt_threshold_order_audit.Rd,eyeprocess_irt_threshold_order_audit,eyeprocess_irt_threshold_order_audit,Audit ordered category thresholds
man/eyeprocess_joint_process_irt_spec.Rd,eyeprocess_joint_process_irt_spec,eyeprocess_joint_process_irt_spec,Declare a response/process joint IRT specification
man/eyeprocess_mirt_directional_information.Rd,eyeprocess_mirt_directional_information,eyeprocess_mirt_directional_information,Directional multidimensional 2PL information
man/eyeprocess_mirt_information_matrix.Rd,eyeprocess_mirt_information_matrix,eyeprocess_mirt_information_matrix,Multidimensional 2PL item information matrix
man/eyeprocess_mirt_loading_audit.Rd,eyeprocess_mirt_loading_audit,eyeprocess_mirt_loading_audit,Audit multidimensional IRT loading coverage
man/eyeprocess_mirt_loading_spec.Rd,eyeprocess_mirt_loading_spec,eyeprocess_mirt_loading_spec,Declare a multidimensional IRT loading structure
man/eyeprocess_multichannel_measurement_map.Rd,eyeprocess_multichannel_measurement_map,eyeprocess_multichannel_measurement_map,Construct a multichannel measurement map
man/eyeprocess_negative_control_evidence_plan.Rd,eyeprocess_negative_control_evidence_plan,eyeprocess_negative_control_evidence_plan,Declare negative-control evidence targets
man/eyeprocess_negative_control_evidence_table.Rd,eyeprocess_negative_control_evidence_table,eyeprocess_negative_control_evidence_table,Build a paper-ready negative-control table
man/eyeprocess_process_irt_data_bundle.Rd,eyeprocess_process_irt_data_bundle,eyeprocess_process_irt_data_bundle,Prepare a sparse response/process bundle for external joint engines
man/eyeprocess_process_item_profile.Rd,eyeprocess_process_item_profile,eyeprocess_process_item_profile,Aggregate process channels by item
man/eyeprocess_process_missingness_pattern.Rd,eyeprocess_process_missingness_pattern,eyeprocess_process_missingness_pattern,Summarise missingness patterns across response and process channels
man/eyeprocess_process_person_profile.Rd,eyeprocess_process_person_profile,eyeprocess_process_person_profile,Aggregate process channels by person
man/eyeprocess_recovery_evidence_table.Rd,eyeprocess_recovery_evidence_table,eyeprocess_recovery_evidence_table,Build a paper-ready parameter-recovery table
man/eyeprocess_reliability_evidence_plan.Rd,eyeprocess_reliability_evidence_plan,eyeprocess_reliability_evidence_plan,Declare reliability evidence targets
man/eyeprocess_reliability_evidence_table.Rd,eyeprocess_reliability_evidence_table,eyeprocess_reliability_evidence_table,Build a paper-ready reliability table
man/eyeprocess_response_time_profile.Rd,eyeprocess_response_time_profile,eyeprocess_response_time_profile,Summarise response-time structure for joint IRT work
man/eyeprocess_sbc_evidence_table.Rd,eyeprocess_sbc_evidence_table,eyeprocess_sbc_evidence_table,Build a paper-ready SBC table
man/eyeprocess_speed_accuracy_profile.Rd,eyeprocess_speed_accuracy_profile,eyeprocess_speed_accuracy_profile,Describe speed-accuracy association without causal interpretation
man/eyeprocess_stress_evidence_plan.Rd,eyeprocess_stress_evidence_plan,eyeprocess_stress_evidence_plan,Declare the Milestone #2 measurement-quality stress evidence plan
man/eyeprocess_stress_evidence_table.Rd,eyeprocess_stress_evidence_table,eyeprocess_stress_evidence_table,Build a paper-ready stress-test table
man/eyeprocess_validation_atlas_gaps.Rd,eyeprocess_validation_atlas_gaps,eyeprocess_validation_atlas_gaps,Summarise gaps in a validation evidence atlas
man/eyeprocess_validation_claim_matrix.Rd,eyeprocess_validation_claim_matrix,eyeprocess_validation_claim_matrix,Build a machine-readable validation claim/evidence matrix
man/eyeprocess_validation_evidence_atlas.Rd,eyeprocess_validation_evidence_atlas,eyeprocess_validation_evidence_atlas,Assemble a validation evidence atlas
man/eyeprocess_validation_evidence_grade.Rd,eyeprocess_validation_evidence_grade,eyeprocess_validation_evidence_grade,Grade the completeness of validation evidence
man/eyeprocess_validation_evidence_index.Rd,eyeprocess_validation_evidence_index,eyeprocess_validation_evidence_index,Create an index over frozen validation evidence artifacts
man/eyeprocess_validation_evidence_manifest.Rd,eyeprocess_validation_evidence_manifest,eyeprocess_validation_evidence_manifest,Create an evidence manifest from files and in-memory objects
man/eyeprocess_validation_plan.Rd,eyeprocess_validation_plan,eyeprocess_validation_plan,Declare an eyeprocess validation-evidence plan
man/eyeprocess_validation_readiness.Rd,eyeprocess_validation_readiness,eyeprocess_validation_readiness,Evaluate readiness of a Milestone #2 validation evidence bundle
man/eyeprocess_validation_release_gate.Rd,eyeprocess_validation_release_gate,eyeprocess_validation_release_gate,Apply a conservative software-release evidence gate
man/eyeprocess_validation_seed.Rd,eyeprocess_validation_seed,eyeprocess_validation_seed,Derive a deterministic bounded validation seed
man/facet_effects.Rd,facet_effects,facet_effects,Extract facet effects from a many-facet process model
man/field_fidelity_report.Rd,field_fidelity_report,field_fidelity_report,Field-level semantic fidelity report
man/file_hash_manifest.Rd,file_hash_manifest,file_hash_manifest,Build a file hash manifest
man/filter_eye_signal.Rd,filter_eye_signal,filter_eye_signal,Filter a one-dimensional eye signal robustly
man/filter_pupil_signal.Rd,filter_pupil_signal,filter_pupil_signal,Filter pupil signal robustly
man/find_process_measures.Rd,find_process_measures,find_process_measures,"Find process measures by channel, level, status, or text"
man/fingerprint_validation_case.Rd,fingerprint_validation_case,fingerprint_validation_case,Fingerprint every file in a validation case
man/fit_aoi_growth_curve.Rd,fit_aoi_growth_curve,fit_aoi_growth_curve,Fit a single AOI growth curve
man/fit_brms_adapter.Rd,fit_brms_adapter,fit_brms_adapter,fit brms adapter
man/fit_censored_normal_process_irt.Rd,fit_censored_normal_process_irt,fit_censored_normal_process_irt,Conditional censored-normal calibration for bounded process measurements
man/fit_changepoint_multimodal_irt.Rd,fit_changepoint_multimodal_irt,fit_changepoint_multimodal_irt,Fit a multimodal change-point IRT workflow
man/fit_changepoint_rt_irt.Rd,fit_changepoint_rt_irt,fit_changepoint_rt_irt,Fit a change-point RT IRT workflow
man/fit_cognitive_diagnosis_process.Rd,fit_cognitive_diagnosis_process,fit_cognitive_diagnosis_process,Cognitive-diagnosis model with process indicators
man/fit_continuous_time_irt.Rd,fit_continuous_time_irt,fit_continuous_time_irt,Continuous-time IRT external-engine gate
man/fit_crossclassified_process_irt.Rd,fit_crossclassified_process_irt,fit_crossclassified_process_irt,Cross-classified process IRT reference model
man/fit_crossclassified_process_irt_mhrm.Rd,fit_crossclassified_process_irt_mhrm,fit_crossclassified_process_irt_mhrm,Create a gated scalable cross-classified MH-RM process IRT interface
man/fit_diffirt_adapter.Rd,fit_diffirt_adapter,fit_diffirt_adapter,Fit a diffusion IRT adapter
man/fit_diffirt_engine_adapter.Rd,fit_diffirt_engine_adapter,fit_diffirt_engine_adapter,fit diffirt engine adapter
man/fit_dynamic_gpirt.Rd,fit_dynamic_gpirt,fit_dynamic_gpirt,Dynamic GPIRT external-engine gate
man/fit_dynamic_irtree.Rd,fit_dynamic_irtree,fit_dynamic_irtree,Fit a dynamic gaze-state response-tree model
man/fit_dynamic_irtree_stan.Rd,fit_dynamic_irtree_stan,fit_dynamic_irtree_stan,Fit an optional CmdStan dynamic-transition model
man/fit_event_time_irt.Rd,fit_event_time_irt,fit_event_time_irt,Fit an event-time IRT reference workflow
man/fit_external_engine.Rd,fit_external_engine,fit_external_engine,Fit an external model engine through a stable adapter
man/fit_eyeprocess_erm.Rd,fit_eyeprocess_erm,fit_eyeprocess_erm,Fit an eRm Rasch-family model without fallback substitution
man/fit_eyeprocess_gdina.Rd,fit_eyeprocess_gdina,fit_eyeprocess_gdina,Fit a G-DINA cognitive-diagnosis model without fallback substitution
man/fit_eyeprocess_lnirt.Rd,fit_eyeprocess_lnirt,fit_eyeprocess_lnirt,Fit a joint response/response-time LNIRT model without fallback substitution
